Title,Authors,Publication Date,Journal,Citation Info,Content Type,Article URL,PDF URL,DOI,Page Number,Search Topic
Chronic kidney disease care delivered by US family medicine and internal medicine trainees: results from an online survey,Oliver Lenz and Alessia Fornoni,12 December 2006,BMC Medicine,2006 4:30,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-4-30,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-4-30.pdf,10.1186/1741-7015-4-30,3,infectious disease
Long-term perturbation of the peripheral immune system months after SARS-CoV-2 infection,"Feargal J. Ryan, Christopher M. Hope, Makutiro G. Masavuli, Miriam A. Lynn, Zelalem A. Mekonnen, Arthur Eng Lip Yeow, Pablo Garcia-Valtanen, Zahraa Al-Delfi, Jason Gummow, Catherine Ferguson, Stephanie O’Connor, Benjamin A. J. Reddi, Pravin Hissaria, David Shaw, Chuan Kok-Lim, Jonathan M. Gleadle…",14 January 2022,BMC Medicine,2022 20:26,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-02228-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-02228-6.pdf,10.1186/s12916-021-02228-6,3,infectious disease
Evaluating vaccination strategies for reducing infant respiratory syncytial virus infection in low-income settings,"Piero Poletti, Stefano Merler, Marco Ajelli, Piero Manfredi, Patrick K Munywoki, D James Nokes and Alessia Melegaro",10 March 2015,BMC Medicine,2015 13:49,Research Article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-015-0283-x,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-015-0283-x.pdf,10.1186/s12916-015-0283-x,3,infectious disease
A phenome-wide association study of ABO blood groups,Shun Li and C. M. Schooling,17 November 2020,BMC Medicine,2020 18:334,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01795-4,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-01795-4.pdf,10.1186/s12916-020-01795-4,3,infectious disease
Projecting vaccine demand and impact for emerging zoonotic pathogens,"Anita Lerch, Quirine A. ten Bosch, Maïna L’Azou Jackson, Alison A. Bettis, Mauro Bernuzzi, Georgina A. V. Murphy, Quan M. Tran, John H. Huber, Amir S. Siraj, Gebbiena M. Bron, Margaret Elliott, Carson S. Hartlage, Sojung Koh, Kathyrn Strimbu, Magdalene Walters, T. Alex Perkins…",16 June 2022,BMC Medicine,2022 20:202,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02405-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02405-1.pdf,10.1186/s12916-022-02405-1,3,infectious disease
A rapid research needs appraisal methodology to identify evidence gaps to inform clinical research priorities in response to outbreaks—results from the Lassa fever pilot,"Louise Sigfrid, Catrin Moore, Alex P. Salam, Nicola Maayan, Candyce Hamel, Chantelle Garritty, Vittoria Lutje, Brian Buckley, Karla Soares-Weiser, Rachel Marshall, Mike Clarke and Peter Horby",11 June 2019,BMC Medicine,2019 17:107,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-019-1338-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-019-1338-1.pdf,10.1186/s12916-019-1338-1,3,infectious disease
Video Q&A: Rapid urine LAM test for HIV-associated TB - potential to reduce deaths? An interview with Stephen Lawn,Stephen D Lawn,4 July 2013,BMC Medicine,2013 11:158,Question and Answer,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-158,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-11-158.pdf,10.1186/1741-7015-11-158,3,infectious disease
Optimizing antiviral treatment for seasonal influenza in the USA: a mathematical modeling analysis,"Matan Yechezkel, Martial L. Ndeffo Mbah and Dan Yamin",1 March 2021,BMC Medicine,2021 19:54,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-01926-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-01926-5.pdf,10.1186/s12916-021-01926-5,3,infectious disease
Neutrophil extracellular trap-induced intermediate monocytes trigger macrophage activation syndrome in adult-onset Still’s disease,"Jinchao Jia, Mengyan Wang, Yuning Ma, Jianfen Meng, Dehao Zhu, Xia Chen, Hui Shi, Yue Sun, Honglei Liu, Xiaobing Cheng, Yutong Su, Junna Ye, Huihui Chi, Tingting Liu, Zhuochao Zhou, Fan Wang…",20 December 2023,BMC Medicine,2023 21:507,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-03231-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-03231-9.pdf,10.1186/s12916-023-03231-9,3,infectious disease
Pain can’t be carved at the joints: defining function-based pain profiles and their relevance to chronic disease management in healthcare delivery design,"Daniel S. Barron, Karin Saltoun, Hannah Kiesow, Melanie Fu, Jessica Cohen-Tanugi, Paul Geha, Dustin Scheinost, Zacharia Isaac, David Silbersweig and Danilo Bzdok",18 December 2024,BMC Medicine,2024 22:594,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03807-z,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03807-z.pdf,10.1186/s12916-024-03807-z,3,infectious disease
"A single-oral bolus of 100,000 IU of cholecalciferol at hospital admission did not improve outcomes in the COVID-19 disease: the COVID-VIT-D—a randomised multicentre international clinical trial","Jorge B. Cannata-Andía, Augusto Díaz-Sottolano, Pehuén Fernández, Carmen Palomo-Antequera, Pablo Herrero-Puente, Ricardo Mouzo, Natalia Carrillo-López, Sara Panizo, Guillermo H. Ibañez, Carlos A. Cusumano, Carolina Ballarino, Vicente Sánchez-Polo, Jacqueline Pefaur-Penna, Irene Maderuelo-Riesco, Jesús Calviño-Varela, Mónica D. Gómez…",18 February 2022,BMC Medicine,2022 20:83,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02290-8,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02290-8.pdf,10.1186/s12916-022-02290-8,3,infectious disease
"Month of birth, vitamin D and risk of immune-mediated disease: a case control study","Giulio Disanto, George Chaplin, Julia M Morahan, Gavin Giovannoni, Elina Hyppönen, George C Ebers and Sreeram V Ramagopalan",6 July 2012,BMC Medicine,2012 10:69,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-10-69,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-10-69.pdf,10.1186/1741-7015-10-69,3,infectious disease
The association between frailty and severe disease among COVID-19 patients aged over 60 years in China: a prospective cohort study,"Yao Ma, Lisha Hou, Xiufang Yang, Zhixin Huang, Xue Yang, Na Zhao, Min He, Yixin Shi, Yan Kang, Jirong Yue and Chenkai Wu",7 September 2020,BMC Medicine,2020 18:274,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01761-0,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-01761-0.pdf,10.1186/s12916-020-01761-0,3,infectious disease
Predictors of cardio-kidney complications and treatment failure in patients with chronic kidney disease and type 2 diabetes treated with SGLT2 inhibitors,"Csaba Kovesdy, Niklas Schmedt, Kerstin Folkerts, Kevin Bowrin, Hanaya Raad, Michael Batech and Linda Fried",10 January 2022,BMC Medicine,2022 20:2,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-02191-2,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-02191-2.pdf,10.1186/s12916-021-02191-2,3,infectious disease
"Paediatric rotavirus vaccination, coeliac disease and type 1 diabetes in children: a population-based cohort study","Thomas Inns, Kate M. Fleming, Miren Iturriza-Gomara and Daniel Hungerford",29 June 2021,BMC Medicine,2021 19:147,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-02017-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-02017-1.pdf,10.1186/s12916-021-02017-1,3,infectious disease
Gut virome and its implications in the pathogenesis and therapeutics of inflammatory bowel disease,"Yushan Wu, Rui Cheng, Hao Lin, Lili Li, Yongbin Jia, Anna Philips, Tao Zuo and Hu Zhang",26 March 2025,BMC Medicine,2025 23:183,Review,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-025-04016-y,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-025-04016-y.pdf,10.1186/s12916-025-04016-y,3,infectious disease
"Mesenchymal stromal cells plus basiliximab improve the response of steroid-refractory acute graft-versus-host disease as a second-line therapy: a multicentre, randomized, controlled trial","Haixia Fu, Xueyan Sun, Ren Lin, Yu Wang, Li Xuan, Han Yao, Yuanyuan Zhang, Xiaodong Mo, Meng lv, Fengmei Zheng, Jun Kong, Fengrong Wang, Chenhua Yan, Tingting Han, Huan Chen, Yao Chen…",27 February 2024,BMC Medicine,2024 22:85,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03275-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03275-5.pdf,10.1186/s12916-024-03275-5,3,infectious disease
Cellular transcriptional alterations of peripheral blood in Alzheimer’s disease,"Liting Song, Yucheng T. Yang, Qihao Guo and Xing-Ming Zhao",29 August 2022,BMC Medicine,2022 20:266,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02472-4,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02472-4.pdf,10.1186/s12916-022-02472-4,3,infectious disease
"Safety, tolerability, pharmacokinetics and effects of diet on AD16, a novel neuroinflammatory inhibitor for Alzheimer’s disease: a randomized phase 1 study","Daizhuang Peng, Sumei Xu, Ting Zou, Yahui Wang, Wenjuan Ouyang, Yalan Zhang, Chengmei Dong, Dai Li, Jie Guo, Qiuying Shen, Xiaolei Hu, Wenzhi Zhou, Xiaomin Li and Qun Qin",23 November 2023,BMC Medicine,2023 21:459,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-03126-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-03126-9.pdf,10.1186/s12916-023-03126-9,3,infectious disease
"Real-time monitoring the transmission potential of COVID-19 in Singapore, March 2020","Amna Tariq, Yiseul Lee, Kimberlyn Roosa, Seth Blumberg, Ping Yan, Stefan Ma and Gerardo Chowell",3 June 2020,BMC Medicine,2020 18:166,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01615-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-01615-9.pdf,10.1186/s12916-020-01615-9,3,infectious disease
Enhancing radiologist's detection: an imaging-based grading system for differentiating Crohn's disease from ulcerative colitis,"Ziman Xiong, Yan Zhang, Peili Wu, Jun Chen, Yaqi Shen, Ihab Kamel, Xianying Zheng, Bing Wu and Zhen Li",8 October 2024,BMC Medicine,2024 22:441,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03669-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03669-5.pdf,10.1186/s12916-024-03669-5,4,infectious disease
New-onset obstructive airway disease following COVID-19: a multicenter retrospective cohort study,"Min-Hsiang Chuang, Wei Hsu, Ya-Wen Tsai, Wan-Hsuan Hsu, Jheng-Yan Wu, Ting-Hui Liu, Po-Yu Huang and Chih-Cheng Lai",4 September 2024,BMC Medicine,2024 22:360,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03589-4,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03589-4.pdf,10.1186/s12916-024-03589-4,4,infectious disease
Increased iron deposition in nucleus accumbens associated with disease progression and chronicity in migraine,"Xiaopei Xu, Mengting Zhou, Xiao Wu, Fangling Zhao, Xiao Luo, Kaicheng Li, Qingze Zeng, Jiahui He, Hongrong Cheng, Xiaojun Guan, Peiyu Huang, Minming Zhang and Kaiming Liu",7 April 2023,BMC Medicine,2023 21:136,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02855-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02855-1.pdf,10.1186/s12916-023-02855-1,4,infectious disease
A diagnostic algorithm combining clinical and molecular data distinguishes Kawasaki disease from other febrile illnesses,"Xuefeng B Ling, Kenneth Lau, John T Kanegaye, Zheng Pan, Sihua Peng, Jun Ji, Gigi Liu, Yuichiro Sato, Tom TS Yu, John C Whitin, James Schilling, Jane C Burns and Harvey J Cohen",6 December 2011,BMC Medicine,2011 9:130,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-9-130,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-9-130.pdf,10.1186/1741-7015-9-130,4,infectious disease
Clinical considerations and key issues in the management of patients with Erdheim-Chester Disease: a seven case series,"Roei D Mazor, Mirra Manevich-Mazor, Anat Kesler, Orna Aizenstein, Iris Eshed, Ronald Jaffe, Yakov Pessach, Ilan Goldberg, Eli Sprecher, Iris Yaish, Alexander Gural, Chezi Ganzel and Yehuda Shoenfeld",1 December 2014,BMC Medicine,2014 12:221,Correspondence,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-014-0221-3,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-014-0221-3.pdf,10.1186/s12916-014-0221-3,4,infectious disease
The epidemiologic impact and cost-effectiveness of new tuberculosis vaccines on multidrug-resistant tuberculosis in India and China,"Chathika K Weerasuriya, Rebecca C Harris, C Finn McQuaid, Fiammetta Bozzani, Yunzhou Ruan, Renzhong Li, Tao Li, Kirankumar Rade, Raghuram Rao, Ann M Ginsberg, Gabriela B Gomez and Richard G White",26 February 2021,BMC Medicine,2021 19:60,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-01932-7,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-01932-7.pdf,10.1186/s12916-021-01932-7,4,infectious disease
"Disease-specific health spending by age, sex, and type of care in Norway: a national health registry study","Jonas Minet Kinge, Joseph L. Dieleman, Øystein Karlstad, Ann Kristin Knudsen, Søren Toksvig Klitkou, Simon I. Hay, Theo Vos, Christopher J. L. Murray and Stein Emil Vollset",6 June 2023,BMC Medicine,2023 21:201,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02896-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02896-6.pdf,10.1186/s12916-023-02896-6,4,infectious disease
State of progress in treating cystic fibrosis respiratory disease,Patrick A Flume and Donald R Van Devanter,10 August 2012,BMC Medicine,2012 10:88,Review,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-10-88,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-10-88.pdf,10.1186/1741-7015-10-88,4,infectious disease
The combined impact of persistent infections and human genetic variation on C-reactive protein levels,"Flavia Hodel, Olivier Naret, Clara Bonnet, Nicole Brenner, Noemi Bender, Tim Waterboer, Pedro Marques-Vidal, Peter Vollenweider and Jacques Fellay",1 November 2022,BMC Medicine,2022 20:416,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02607-7,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02607-7.pdf,10.1186/s12916-022-02607-7,4,infectious disease
Circulating levels of micronutrients and risk of infections: a Mendelian randomization study,"Helene M. Flatby, Anuradha Ravi, Jan K. Damås, Erik Solligård and Tormod Rogne",8 March 2023,BMC Medicine,2023 21:84,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02780-3,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02780-3.pdf,10.1186/s12916-023-02780-3,4,infectious disease
Modeling influenza epidemics and pandemics: insights into the future of swine flu (H1N1),"Brian J Coburn, Bradley G Wagner and Sally Blower",22 June 2009,BMC Medicine,2009 7:30,Review,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-7-30,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-7-30.pdf,10.1186/1741-7015-7-30,4,infectious disease
Public health and medical care for the world's factory: China's Pearl River Delta Region,Guilhem Fabre and Victor G Rodwin,4 October 2011,BMC Medicine,2011 9:110,Commentary,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-9-110,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-9-110.pdf,10.1186/1741-7015-9-110,4,infectious disease
Mortality and guideline-concordant care for older patients with schizophrenia: a retrospective longitudinal study,"Jack Y Tsan, Eileen M Stock, Jazmin M Gonzalez, David S Greenawalt, John E Zeber, Emran Rouf and Laurel A Copeland",26 November 2012,BMC Medicine,2012 10:147,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-10-147,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-10-147.pdf,10.1186/1741-7015-10-147,4,infectious disease
Non-genetic risk and protective factors and biomarkers for neurological disorders: a meta-umbrella systematic review of umbrella reviews,"Alexios-Fotios A. Mentis, Efthimios Dardiotis, Vasiliki Efthymiou and George P. Chrousos",13 January 2021,BMC Medicine,2021 19:6,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01873-7,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-01873-7.pdf,10.1186/s12916-020-01873-7,4,infectious disease
